,Source.Name,,created_at,,id,,like_count,quote_count,reply_count,retweet_count,,tweet,,CLEANED
1795,FinancialTimesv3_0930.csv,,27/09/2020 01:02,,887,,70,3,5,44,,"In response to the coronavirus pandemic, almost 10,000 NYC restaurants now offer outdoor dining. Here are the best places for an al fresco bite in the Big Apple: https://t.co/hD1SmJBKiw",,In response to the coronavirus pandemic almost 10000 NYC restaurants now offer outdoor dining Here are the best places for an al fresco bite in the Big Apple httpstcohD1SmJBKiw
1792,FinancialTimesv3_0930.csv,,27/09/2020 04:58,,888,,74,6,3,44,,Mossad and the movies — how Israeli spies took over our screens https://t.co/NIKF8Qj926,,Mossad and the movies  how Israeli spies took over our screens httpstcoNIKF8Qj926
1793,FinancialTimesv3_0930.csv,,27/09/2020 04:58,,889,,57,6,8,44,,Is the party over for the chalet holiday? https://t.co/S6UlRrySbl,,Is the party over for the chalet holiday? httpstcoS6UlRrySbl
1791,FinancialTimesv3_0930.csv,,27/09/2020 05:00,,890,,94,6,9,45,,The looming legal minefield of working from home https://t.co/qCVN2QXL0z,,The looming legal minefield of working from home httpstcoqCVN2QXL0z
1790,FinancialTimesv3_0930.csv,,27/09/2020 05:06,,891,,82,2,2,45,,"‘Whenever we have had insects on the menu, we have had a really positive response’
https://t.co/SUyBMPF4XW",,Whenever we have had insects on the menu we have had a really positive responsehttpstcoSUyBMPF4XW
1788,FinancialTimesv3_0930.csv,,27/09/2020 05:11,,892,,0,0,0,45,,"After the revolution, Sudan battles ‘disastrous’ economy https://t.co/Xv75nySMew",,After the revolution Sudan battles disastrous economy httpstcoXv75nySMew
1786,FinancialTimesv3_0930.csv,,27/09/2020 09:02,,893,,94,16,20,46,,"The best culture destinations, from unseen Caravaggios to a Byron Bay chill out: https://t.co/QhLFXOOuPo",,The best culture destinations from unseen Caravaggios to a Byron Bay chill out httpstcoQhLFXOOuPo
1779,FinancialTimesv3_0930.csv,,27/09/2020 12:10,,894,,104,9,10,46,,Bloomberg poised to become third largest ETF index provider https://t.co/XBBQmpXnRD,,Bloomberg poised to become third largest ETF index provider httpstcoXBBQmpXnRD
1778,FinancialTimesv3_0930.csv,,27/09/2020 13:01,,895,,75,7,3,47,,"We must not let ourselves be dragged down. At London Fashion Week (actually a weekend of one-to-one appointments), I enjoy a rare excursion to see some other people and have a poke around in town' https://t.co/mQNCp4pTpM",,We must not let ourselves be dragged down At London Fashion Week actually a weekend of onetoone appointments I enjoy a rare excursion to see some other people and have a poke around in town httpstcomQNCp4pTpM
1777,FinancialTimesv3_0930.csv,,27/09/2020 13:24,,896,,102,10,7,47,,US-China tensions put Kioxia’s $3.2bn IPO in doubt https://t.co/04srjVbDzN,,USChina tensions put Kioxias 32bn IPO in doubt httpstco04srjVbDzN
1775,FinancialTimesv3_0930.csv,,27/09/2020 13:53,,897,,107,11,5,48,,"Whether it's on Netflix in Lebanon or illegally streamed into Iran, audiences can't get enough of Israeli espionage thrillers. https://t.co/IzHW9TtUhU",,Whether its on Netflix in Lebanon or illegally streamed into Iran audiences cant get enough of Israeli espionage thrillers httpstcoIzHW9TtUhU
1774,FinancialTimesv3_0930.csv,,27/09/2020 17:07,,898,,162,7,5,48,,"People think the photos will be sad, but they’re joyful.' This refugee children’s photography workshop on the Syrian/Turkey border is changing lives through art... https://t.co/uMWePtu1jC",,People think the photos will be sad but theyre joyful This refugee childrens photography workshop on the SyrianTurkey border is changing lives through art httpstcouMWePtu1jC
1773,FinancialTimesv3_0930.csv,,27/09/2020 17:21,,899,,0,0,0,48,,Complacent insiders sow the seeds of their own demise https://t.co/QB9ZeGoZBV,,Complacent insiders sow the seeds of their own demise httpstcoQB9ZeGoZBV
1768,FinancialTimesv3_0930.csv,,27/09/2020 19:01,,900,,272,12,14,48,,"I do love the idea of a dining room kept solely for proper entertaining, a space of rich colour, plush curtains, handsome furniture and atmospheric lighting — a room for parties.' Read this week's column, by @LukeEdwardHall, on the joy of the dining room: https://t.co/hMdZhuTJjA",,I do love the idea of a dining room kept solely for proper entertaining a space of rich colour plush curtains handsome furniture and atmospheric lighting  a room for parties Read this weeks column by LukeEdwardHall on the joy of the dining room httpstcohMdZhuTJjA
1767,FinancialTimesv3_0930.csv,,27/09/2020 19:45,,901,,145,7,23,48,,TikTok tries to block Trump administration app store ban https://t.co/p5SmT8VYVR,,TikTok tries to block Trump administration app store ban httpstcop5SmT8VYVR
1763,FinancialTimesv3_0930.csv,,27/09/2020 21:02,,902,,95,14,8,50,,The nightcap is the most important drink of the day.' Bartenders reveal the secrets to the perfect midnight tipple: https://t.co/90MTPtPUEr,,The nightcap is the most important drink of the day Bartenders reveal the secrets to the perfect midnight tipple httpstco90MTPtPUEr
1762,FinancialTimesv3_0930.csv,,27/09/2020 23:34,,903,,0,0,0,50,,"Coronavirus latest: Disapproval of UK pandemic response rises, says poll https://t.co/3yqt1Bj4gK",,Coronavirus latest Disapproval of UK pandemic response rises says poll httpstco3yqt1Bj4gK
1761,FinancialTimesv3_0930.csv,,28/09/2020 00:42,,904,,170,19,37,51,,Report says Trump paid no income tax for 11 years https://t.co/xfzR6J9uXm,,Report says Trump paid no income tax for 11 years httpstcoxfzR6J9uXm
1755,FinancialTimesv3_0930.csv,,28/09/2020 05:00,,905,,82,6,1,52,,TikTok has been granted a temporary stay against its removal from US app stores hours before a Trump administration ban would have come into effect https://t.co/aM5qYgH5c7,,TikTok has been granted a temporary stay against its removal from US app stores hours before a Trump administration ban would have come into effect httpstcoaM5qYgH5c7
1754,FinancialTimesv3_0930.csv,,28/09/2020 05:20,,906,,226,2,15,52,,Armenia and Azerbaijan have declared martial law and mobilised their armed forces after deadly clashes in the disputed Nagorno-Karabakh region https://t.co/jlb3QwtVcs,,Armenia and Azerbaijan have declared martial law and mobilised their armed forces after deadly clashes in the disputed NagornoKarabakh region httpstcojlb3QwtVcs
1751,FinancialTimesv3_0930.csv,,28/09/2020 06:20,,907,,146,8,7,53,,Barack Obama’s healthcare law and abortion rights are set to be key flash points in Amy Coney Barrett’s Supreme Court confirmation hearings https://t.co/2TVUIF6na2,,Barack Obamas healthcare law and abortion rights are set to be key flash points in Amy Coney Barretts Supreme Court confirmation hearings httpstco2TVUIF6na2
1749,FinancialTimesv3_0930.csv,,28/09/2020 07:00,,908,,129,9,28,54,,EU and UK negotiators are set for a showdown in Brexit talks this week as they enter what could be the final stretch for a trade deal https://t.co/0orAMAcodc,,EU and UK negotiators are set for a showdown in Brexit talks this week as they enter what could be the final stretch for a trade deal httpstco0orAMAcodc
1748,FinancialTimesv3_0930.csv,,28/09/2020 07:20,,909,,217,19,8,55,,"As children return to classrooms and their parents go back to work, leisure activity is falling. Here’s a look at the economic picture across Europe: https://t.co/uqewfCS4AI https://t.co/RfbpWCONJl",,As children return to classrooms and their parents go back to work leisure activity is falling Heres a look at the economic picture across Europe httpstcouqewfCS4AI httpstcoRfbpWCONJl
1747,FinancialTimesv3_0930.csv,,28/09/2020 07:30,,910,,0,0,0,56,,RT @JavierespFT: FT: Google rivals say tech giant is failing to tackle competition issues in google shopping case three years after US comp…,,RT JavierespFT FT Google rivals say tech giant is failing to tackle competition issues in google shopping case three years after US comp
1746,FinancialTimesv3_0930.csv,,28/09/2020 07:40,,911,,99,8,20,56,,"‘There is a really mutinous feeling in the air, a sense that he has lost control of his own party.’ Boris Johnson faces twin challenges this week in mired Brexit talks and rising Covid-19 cases. Can he see it through? https://t.co/kdz5xIPnUo",,There is a really mutinous feeling in the air a sense that he has lost control of his own party Boris Johnson faces twin challenges this week in mired Brexit talks and rising Covid19 cases Can he see it through? httpstcokdz5xIPnUo
1744,FinancialTimesv3_0930.csv,,28/09/2020 08:17,,912,,79,10,20,56,,"RT @EuroBriefing: After 17 years, this is my last Monday column in the FT. https://t.co/m5QPsbZsdI",,RT EuroBriefing After 17 years this is my last Monday column in the FT httpstcom5QPsbZsdI
1742,FinancialTimesv3_0930.csv,,28/09/2020 08:30,,913,,170,9,31,57,,"RT @anjahuja: It’s not the science that is at the heart of disagreement about how society should function in the #covid era, but the politi…",,RT anjahuja Its not the science that is at the heart of disagreement about how society should function in the covid era but the politi
1740,FinancialTimesv3_0930.csv,,28/09/2020 08:50,,914,,0,0,0,57,,RT @andrewtghill: Boris Johnson’s threats for dodging quarantine and self-isolation are escalating even as his government’s moral authority…,,RT andrewtghill Boris Johnsons threats for dodging quarantine and selfisolation are escalating even as his governments moral authority
1739,FinancialTimesv3_0930.csv,,28/09/2020 09:00,,915,,98,5,8,58,,"The annual Jewish repentance season reaches its pinnacle on Monday with the Day of Atonement, Yom Kippur. Its belief that we all make mistakes is worth keeping in mind, writes Rabbi Laura Janner-Klausner https://t.co/UJqgTPW9y7 https://t.co/WiUX0qCw7Y",,The annual Jewish repentance season reaches its pinnacle on Monday with the Day of Atonement Yom Kippur Its belief that we all make mistakesis worth keeping in mind writes Rabbi Laura JannerKlausner httpstcoUJqgTPW9y7 httpstcoWiUX0qCw7Y
1738,FinancialTimesv3_0930.csv,,28/09/2020 09:30,,916,,58,13,21,58,,RT @TonyTassell: Some banks are getting cold feet about moving staff from London to EU in coming months because of Covid and travel restric…,,RT TonyTassell Some banks are getting cold feet about moving staff from London to EU in coming months because of Covid and travel restric
1737,FinancialTimesv3_0930.csv,,28/09/2020 10:00,,917,,59,8,6,58,,"Last week, a London council permitted staff to smoke at work — provided they were working from home. Employment laws were written for a world that may never return - Opinion https://t.co/3BOtephwmN",,Last week a London council permitted staff to smoke at work  provided they were working from home Employment laws were written for a world that may never return  Opinion httpstco3BOtephwmN
1735,FinancialTimesv3_0930.csv,,28/09/2020 10:32,,918,,128,15,9,58,,‘Higher education matters much more than ever’ https://t.co/PMsJFxTfbF,,Higher education matters much more than ever httpstcoPMsJFxTfbF
1732,FinancialTimesv3_0930.csv,,28/09/2020 12:00,,919,,92,5,7,59,,Patients face weeks of delays in securing vital medicines unless negotiators agree to smooth exports between the UK and the EU https://t.co/VGQBELSMzL,,Patients face weeks of delays in securing vital medicines unless negotiators agree to smooth exports between the UK and the EU httpstcoVGQBELSMzL
1727,FinancialTimesv3_0930.csv,,28/09/2020 14:30,,920,,71,18,9,60,,"While Joe Biden campaigned in the Democratic primary as a moderate candidate, he has since laid out a much more leftwing economic platform that absorbs some of his rivals’ ideas. We broke down his biggest economic policies for you👇 https://t.co/rZJ8ha8gBz",,While Joe Biden campaigned in the Democratic primary as a moderate candidate he has since laid out a much more leftwing economic platform that absorbs some of his rivals ideas We broke down his biggest economic policies for you httpstcorZJ8ha8gBz
1726,FinancialTimesv3_0930.csv,,28/09/2020 14:38,,921,,241,11,36,62,,At the heart of Joe Biden's economic platform are tax increases for high-income families and corporations to reduce inequality and fund a huge $3.9tn dose of public investment https://t.co/uIKSPRQiqW https://t.co/OZCH0tR2wv,,At the heart of Joe Bidens economic platform are tax increases for highincome families and corporations to reduce inequality and fund a huge 39tn dose of public investment httpstcouIKSPRQiqW httpstcoOZCH0tR2wv
1725,FinancialTimesv3_0930.csv,,28/09/2020 14:39,,922,,109,13,9,63,,"Joe Biden has also embraced measures to:
✅ Boost unionisation
✅ Increase minimum wages 
✅ Pour federal funding into healthcare, education, infrastructure and clean energy https://t.co/uIKSPRQiqW https://t.co/2sFnmkLV3L",,Joe Biden has also embraced measures to Boost unionisation Increase minimum wages  Pour federal funding into healthcare education infrastructure and clean energy httpstcouIKSPRQiqW httpstco2sFnmkLV3L
1724,FinancialTimesv3_0930.csv,,28/09/2020 14:39,,923,,304,13,76,63,,"Not only is Joe Biden’s strategy the antithesis of Donald Trump’s plan to further cut taxes and deregulate the economy, it also reflects the Democratic party’s significant shift to the left on economic issues https://t.co/uIKSPRQiqW https://t.co/t1IICQ3hLb",,Not only is Joe Bidens strategy the antithesis of Donald Trumps plan to further cut taxes and deregulate the economy it also reflects the Democratic partys significant shift to the left on economic issues httpstcouIKSPRQiqW httpstcot1IICQ3hLb
1723,FinancialTimesv3_0930.csv,,28/09/2020 14:40,,924,,201,13,34,64,,"While Joe Biden is still not in favour of progressive proposals such as a universal income or ‘Medicare-for-all’, he has compared his economic plans to those of Franklin Delano Roosevelt’s ‘New Deal’ after the Great Depression https://t.co/uIKSPRQiqW https://t.co/qjRBrmELlw",,While Joe Biden is still not in favour of progressive proposals such as a universal income or Medicareforall he has compared his economic plans to those of Franklin Delano Roosevelts New Deal after the Great Depression httpstcouIKSPRQiqW httpstcoqjRBrmELlw
1722,FinancialTimesv3_0930.csv,,28/09/2020 14:41,,925,,175,16,46,66,,There is widespread consensus within the Biden camp to blame Donald Trump for being a phoney defender of middle and lower-income households and out of touch with their struggles  https://t.co/uIKSPRQiqW https://t.co/M2flAXYVkN,,There is widespread consensus within the Biden camp to blame Donald Trump for being a phoney defender of middle and lowerincome households and out of touch with their struggles  httpstcouIKSPRQiqW httpstcoM2flAXYVkN
