,author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet
243,4898091,2020-01-30 06:45:01+00:00, ,1222772687195512832,en,16,2,0,4,SocialFlow,Tesla called 2019 ‘a turning point’ for the company https://t.co/bRkPqYMviW
241,4898091,2020-01-30 07:15:08+00:00, ,1222780265455550464,en,34,1,1,14,SocialFlow,"The Church of England Pension Board, overseer of the Anglican clergy’s £2.8bn retirement savings pot, will invest an initial £600m in a passive index aligned with the Paris climate goals https://t.co/Cjb1X4bjcc"
238,4898091,2020-01-30 07:45:04+00:00, ,1222787800115879936,en,7,0,1,6,SocialFlow,The FT View: The most sensible course for the BoE is to wait and see whether the post-election bounce in sentiment and business confidence feeds through into the economy https://t.co/NSeV5NB30F
237,4898091,2020-01-30 08:00:10+00:00, ,1222791601883373568,en,11,2,2,5,SocialFlow,"Boris Johnson wants to banish the ‘B word’ from British politics at 11pm on Friday — and focus on redefining his Conservative party, challenging ideas that have been Tory orthodoxy since the Thatcher years https://t.co/Deq4ZKUwiy"
234,4898091,2020-01-30 08:45:06+00:00, ,1222802908523237378,en,35,3,0,13,SocialFlow,"Banksy’s ‘Vote to Love’, an altered Vote to Leave placard, was ‘sardonically priced’ at £350m, the amount the Leave campaign claimed Brexit would free up each week for the UK’s National Health Service https://t.co/7EmJfnBu44"
231,4898091,2020-01-30 09:40:05+00:00, ,1222816743367856128,en,123,8,5,76,SocialFlow,The Netherlands has spent billions on a network of dams and dykes that is unmatched worldwide. Simon Kuper examines what the Dutch can teach climate-threatened cities — and whether they can save themselves https://t.co/4ZE5DNhQ2q
228,4898091,2020-01-30 10:40:09+00:00, ,1222831859635302400,en,13,0,2,5,SocialFlow,"The offshore renminbi, which trades in major hubs outside mainland China, dropped below Rmb7 to the US dollar for the first time this year. It has tumbled more than 2% since January 20 https://t.co/gvmvVA7jEM"
226,4898091,2020-01-30 11:20:05+00:00, ,1222841909128957952,en,10,2,1,3,SocialFlow,"Sajid Javid will on Thursday throw his support behind the £88bn High Speed 2 rail scheme, in a decisive intervention which makes it almost certain the project will go ahead https://t.co/TwOKPTjOvq"
222,4898091,2020-01-30 12:09:08+00:00, ,1222854253787648000,en,21,0,2,14,SocialFlow,"The Bank of England has voted to keep interest rates on hold at 0.75% 
https://t.co/chB9Lqnhbq"
221,4898091,2020-01-30 12:20:07+00:00, ,1222857017662038019,en,55,11,4,36,SocialFlow,The US physician spearheading international efforts to find a vaccine against the deadly new strain of coronavirus said he was aiming to begin clinical trials within 16 weeks https://t.co/GuqvQUPEGO
219,4898091,2020-01-30 13:00:10+00:00, ,1222867099204407296,en,10,0,1,7,SocialFlow,"Carlos Ghosn was handed a new warrant for alleged violation of Japan’s immigration control laws by illegally leaving the country
https://t.co/FvkmvFQ0vA"
218,4898091,2020-01-30 13:20:07+00:00, ,1222872116531539971,en,2,0,0,2,SocialFlow,"Will Boris Johnson keep his promise to ‘Get Brexit Done’? Join @SebastianEPayne and guests for a live recording of the FT’s UK Politics Podcast on February 26
https://t.co/K4d3Mw2T77 https://t.co/c5zMiwhwll"
216,4898091,2020-01-30 13:44:51+00:00, ,1222878342694809605,en,15,3,1,6,SocialFlow,Just in. https://t.co/YtyqWq0II5
212,4898091,2020-01-30 13:51:08+00:00, ,1222879923238506496,en,32,2,9,2,Twitter for Advertisers.,We need a market economy where everyone can share in the benefits.
209,4898091,2020-01-30 14:00:06+00:00, ,1222882178322849793,en,8,1,0,1,SocialFlow,"Sarah Sands is said to be opposed to what she perceives as the curtailing of Today’s independence under the plans
https://t.co/1L9QpBWL5E"
206,4898091,2020-01-30 14:37:02+00:00, ,1222891474334908416,en,0,0,0,57,SocialFlow,RT @EdwardGLuce: “To populists America’s image of being “the city on the hill” are as irrelevant as Israel’s hope of being a “light unto na…
205,4898091,2020-01-30 14:40:04+00:00, ,1222892239183020032,en,28,3,3,13,SocialFlow,"Wealthy individuals are scrambling to lock down their privacy in the wake of the alleged hack of Jeff Bezos’s iPhone
https://t.co/sWmiqqUpjD"
203,4898091,2020-01-30 14:43:10+00:00, ,1222893017666711554,en,20,6,3,5,Twitter for Advertisers.,We need a market economy where everyone can share in the benefits.
202,4898091,2020-01-30 14:54:08+00:00, ,1222895777954947074,en,36,6,5,14,Twitter for Advertisers.,We need a market economy where everyone can share in the benefits.
197,4898091,2020-01-30 14:59:47+00:00, ,1222897198431498240,en,2,0,0,0,Twitter for Advertisers.,We need a market economy where everyone can share in the benefits.
195,4898091,2020-01-30 15:01:23+00:00, ,1222897603701927938,en,84,10,7,23,Twitter for Advertisers.,We need a market economy where everyone can share in the benefits.
194,4898091,2020-01-30 15:05:49+00:00, ,1222898717042167811,en,5,2,0,2,Twitter for Advertisers.,We need a market economy where everyone can share in the benefits.
192,4898091,2020-01-30 15:20:03+00:00, ,1222902302094184450,en,42,2,3,22,SocialFlow,"There have been no confirmed cases of the respiratory illness in Russia but Vladimir Putin’s government is anxious to prevent the virus from crossing a land border that stretches for more than 4,000km
https://t.co/O9WddvTvqR"
190,4898091,2020-01-30 15:26:03+00:00, ,1222903811544473602,en,66,8,22,14,Twitter for Advertisers.,"Without a plan, younger US workers could face spending their old age in poverty."
189,4898091,2020-01-30 15:27:16+00:00, ,1222904118529839104,en,11,1,2,3,Twitter for Advertisers.,We need a market economy where everyone can share in the benefits.
186,4898091,2020-01-30 15:28:49+00:00, ,1222904504728707078,en,33,7,6,12,Twitter for Advertisers.,"Without a plan, younger US workers could face spending their old age in poverty."
185,4898091,2020-01-30 15:30:57+00:00, ,1222905043055079425,en,12,0,1,2,Twitter for Advertisers.,The ex-adviser did not respond directly to the president’s accusations on Wednesday but liked a tweet that referred to Mr Trump as “a moron” https://t.co/oj7n3g5e0u
184,4898091,2020-01-30 15:33:07+00:00, ,1222905589493194754,en,44,4,8,8,Twitter for Advertisers.,We need a market economy where everyone can share in the benefits.
181,4898091,2020-01-30 15:34:56+00:00, ,1222906047775424512,en,24,1,3,3,Twitter for Advertisers.,We need a market economy where everyone can share in the benefits.
179,4898091,2020-01-30 15:36:18+00:00, ,1222906390932422657,en,12,3,4,4,Twitter for Advertisers.,"Without a plan, younger US workers could face spending their old age in poverty."
177,4898091,2020-01-30 16:00:16+00:00, ,1222912419942600706,en,13,1,3,6,SocialFlow,"Edward Luce: Like Donald Trump, Benjamin Netanyahu complains that a deep state has whipped up fake news to pursue a witch hunt against him
https://t.co/9aQJcRukhY"
176,4898091,2020-01-30 16:20:07+00:00, ,1222917415354413057,en,79,4,4,57,SocialFlow,"When the mayor of Wuhan was asked why he had not disclosed the severity of the coronavirus outbreak in his city, he replied that his hands were tied by laws that required him to seek authorisation from Beijing
https://t.co/oHxwbBSBLV"
173,4898091,2020-01-30 16:31:40+00:00, ,1222920321528975365,en,8,1,3,1,Ads Uploader for Twitter,"The government’s own analysis concluded that, under a bare-bones free trade arrangement of the type the government seeks, UK gross domestic product per head is likely to be about 5 per cent smaller than it would otherwise be, over the long term. https://t.co/PvJQ68tiLE"
171,4898091,2020-01-30 16:31:40+00:00, ,1222920325161242628,en,2,1,0,1,Ads Uploader for Twitter,"The government’s own analysis concluded that, under a bare-bones free trade arrangement of the type the government seeks, UK gross domestic product per head is likely to be about 5 per cent smaller than it would otherwise be, over the long term. https://t.co/7I7q4b0qoW"
169,4898091,2020-01-30 16:31:41+00:00, ,1222920328826978307,en,1,0,0,0,Ads Uploader for Twitter,"“Buyers are getting more demanding, the world is getting smaller, and expectations of service levels are getting increasingly globalised,” says Fred Scarlett. https://t.co/jL3nharY1M"
170,4898091,2020-01-30 16:31:41+00:00, ,1222920327040323586,en,43,2,7,18,Ads Uploader for Twitter,"""Inspired by Boris Johnson and the goal of levelling up the British economy, I am sending some of my family up north."" https://t.co/rvvLUDlqEP"
167,4898091,2020-01-30 16:31:42+00:00, ,1222920332476125184,en,0,0,0,0,Ads Uploader for Twitter,"“Buyers are getting more demanding, the world is getting smaller, and expectations of service levels are getting increasingly globalised,” says Fred Scarlett. https://t.co/r0s97pFQhD"
168,4898091,2020-01-30 16:31:42+00:00, ,1222920330680963072,en,53,8,18,4,Ads Uploader for Twitter,"“Certain brands mean, ‘I’m an audiophile,’ certain brands mean, ‘I like retro designs,’ and other brands mean, ‘I just like a reliable product.’ ” https://t.co/xfRV9QBpz3"
163,4898091,2020-01-30 16:31:44+00:00, ,1222920339950313475,en,2,0,0,1,Ads Uploader for Twitter,"“Buyers are getting more demanding, the world is getting smaller, and expectations of service levels are getting increasingly globalised,” says Fred Scarlett. https://t.co/Gd2vOGRS1c"
155,4898091,2020-01-30 16:31:48+00:00, ,1222920355024642050,en,44,5,5,18,Ads Uploader for Twitter,"The government’s own analysis concluded that, under a bare-bones free trade arrangement of the type the government seeks, UK gross domestic product per head is likely to be about 5 per cent smaller than it would otherwise be, over the long term. https://t.co/V0ADfCxeZy"
146,4898091,2020-01-30 16:31:51+00:00, ,1222920371390885889,en,0,0,0,0,Ads Uploader for Twitter,"""Though we gain in convenience when our dinner is handed to us from the back of a scooter, we lose in other ways."" https://t.co/EhXwO26Qx9"
148,4898091,2020-01-30 16:31:51+00:00, ,1222920367930515458,en,0,0,0,0,Ads Uploader for Twitter,"""Though we gain in convenience when our dinner is handed to us from the back of a scooter, we lose in other ways."" https://t.co/drEQlEB9Mq"
141,4898091,2020-01-30 16:40:05+00:00, ,1222922441653133314,en,14,1,0,4,SocialFlow,"Martin Wolf: Since the financial crisis, UK employment has boomed while productivity has been a disaster
https://t.co/btbsQ52bvT"
140,4898091,2020-01-30 17:00:14+00:00, ,1222927510993801216,en,18,2,3,9,SocialFlow,What do your headphones say about you? https://t.co/ySB3LNV0N4
139,4898091,2020-01-30 17:20:06+00:00, ,1222932513603100672,en,9,0,1,2,SocialFlow,"Nicole Kar: Strict enforcement of competition rules can stand in the way of climate change endeavours getting off the ground
https://t.co/fSlB3A9HBs"
138,4898091,2020-01-30 17:40:04+00:00, ,1222937538656075777,en,8,0,0,6,SocialFlow,"Anna Machkevitch was fined for failing to comply with an SFO demand to hand over evidence 
https://t.co/To1q41PF2J"
136,4898091,2020-01-30 18:15:33+00:00, ,1222946467649871872,en,11,0,0,6,SocialFlow,Senate Democrats make final push for impeachment witnesses https://t.co/lpsNZeTYjb
135,4898091,2020-01-30 18:20:06+00:00, ,1222947609729478657,en,389,125,59,384,SocialFlow,The US' GDP rose at 2.1% in the final quarter of 2019 — with the country's economy expanding at its slowest annual pace since a manufacturing slowdown in 2016 https://t.co/ewzCg0GRRP
134,4898091,2020-01-30 18:20:34+00:00, ,1222947727149019138,en,12,0,0,9,SocialFlow,Trump and Netanyahu’s global league of populists https://t.co/K29sMVCgsz
133,4898091,2020-01-30 18:40:03+00:00, ,1222952631552835587,en,23,1,1,10,SocialFlow,The coronavirus continues to spread throughout China causing travel restrictions and evacuations. The FT's data journalist Brooke Fox explains investors' fear of the negative consequences for China's economy and to those that do business with the country https://t.co/hIOfZaJ7nu
132,4898091,2020-01-30 19:00:15+00:00, ,1222957715988930560,en,25,3,6,10,SocialFlow,"‘France has been mired in violence for 14 months,’ Marine Le Pen told the Financial Times. ‘[Emmanuel Macron] said in 2017, “It’s me or chaos,” and we’ve had uninterrupted chaos since he took power.’ https://t.co/yELcBX7raw"
128,4898091,2020-01-30 20:20:07+00:00, ,1222977814682656768,en,13,1,3,3,SocialFlow,"Brexit Day: are we there yet? The FT's UK political commentator Robert Shrimsley and deputy opinion editor Miranda Green have sketched out what Brexit Day will mean for the UK, with the help of some felt pens and a model of Big Ben https://t.co/bPRgsQJBoK https://t.co/HryajWruWl"
127,4898091,2020-01-30 20:40:03+00:00, ,1222982829480587273,en,24,2,2,14,SocialFlow,"Analysis: The last quarter marked Facebook’s weakest growth in the seven years since it went public. Though Mark Zuckerberg seems optimistic about the future of the company, investors aren't so sure https://t.co/NIQg4DHdqE"
126,4898091,2020-01-30 21:00:11+00:00, ,1222987896241692673,en,14,0,1,5,SocialFlow,"Britain’s Europe minister Christopher Pincher declared this week that his country would stand shoulder-to-shoulder with the EU as 'sovereign equals'. The reality, warn diplomats and officials, will be quite different https://t.co/Bko7KsjRue"
